,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
79,AAPL,1981-04-07,0.00161001172847,0.00159441050439,0.00162042760779,0.00160314625024,2671200,0.000124373027864,-0.003774,0.391906,0.004337,133.929993,135.270004,132.960007,133.910004,44540000.0,133.910004
80,AAPL,1981-04-08,0.0016800122384,0.00167913763264,0.00169908914215,0.00168096888374,5488000,0.000130410590767,0.018869,0.390397,0.021885,133.910004,135.339996,133.259995,134.309998,48000000.0,134.309998
81,AAPL,1981-04-09,0.00171112357615,0.00170224503125,0.00173055375589,0.00171209793714,3124800,0.000132825423944,0.007547,0.38934,0.026602,134.309998,135.800003,132.589996,134.669998,59520000.0,134.669998
82,AAPL,1981-04-10,0.00173445707946,0.00172535242987,0.0017541522162,0.0017354447272,8366400,0.000134636788807,0.005661,0.388736,0.027546,134.669998,136.229996,133.179993,134.509995,58130000.0,134.509995
83,AAPL,1981-04-13,0.00173445707946,0.00172535242987,0.0017541522162,0.0017354447272,4015200,0.000134636788807,0.0,0.388623,0.022829,134.509995,134.910004,132.240005,133.149994,49860000.0,133.149994
84,AAPL,1981-04-14,0.00173445707946,0.00172535242987,0.0017541522162,0.0017354447272,1663200,0.000134636788807,0.0,0.389,0.017734,133.149994,134.029999,131.580002,132.679993,48350000.0,132.679993
85,AAPL,1981-04-15,0.00165667873509,0.00164062530162,0.00166762459134,0.0016498398926,8512000,0.000127995437617,-0.020756,0.38866,0.006418,132.679993,134.789993,132.199997,134.169998,56040000.0,134.169998
86,AAPL,1981-04-16,0.00156334465962,0.00154819564554,0.00157323068718,0.00155645267013,5969600,0.000120750618111,-0.022642,0.387566,0.026985,134.169998,135.820007,133.429993,134.699997,52950000.0,134.699997
87,AAPL,1981-04-20,0.00160223389403,0.00159441050439,0.00162042760779,0.00160314625024,8836800,0.000124373027864,0.011321,0.386698,0.014532,134.699997,136.25,133.190002,135.449997,51020000.0,135.449997
88,AAPL,1981-04-21,0.00171112357615,0.00170224503125,0.00173055375589,0.00171209793714,7134400,0.000132825423944,0.026416,0.386321,0.00962,135.449997,136.380005,133.490005,134.229996,60280000.0,134.229996
89,AAPL,1981-04-22,0.00177334631387,0.00176386482251,0.00179348304631,0.00177435610621,4748800,0.000137655730245,0.015096,0.386698,0.020565,134.229996,135.539993,132.720001,134.139999,60660000.0,134.139999
90,AAPL,1981-04-23,0.00182001319604,0.00181007961974,0.00184067984107,0.0018210495618,14504000,0.000141278139997,0.011321,0.387302,0.02849,134.139999,135.899994,132.899994,133.940002,64200000.0,133.940002
