,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
104,ABBV,2013-06-03,0.0277688545346,0.0279004411068,0.0280099972997,0.0280721298313,7176800,0.0267537199139,0.6107,39.689299,1.627922,1631.709961,1640.420044,1622.719971,1640.420044,3952070000.0,1640.420044
105,ABBV,2013-06-04,0.0281185536436,0.0284702291643,0.0284227768625,0.0282469332188,4528400,0.0269203140744,0.246103,39.780764,1.142097,1640.72998,1646.530029,1623.619995,1631.380005,3653840000.0,1631.380005
106,ABBV,2013-06-05,0.0281638878518,0.0281053089532,0.0279706843676,0.0278649554462,4801300,0.026556276086,-0.537779,39.855152,1.360854,1629.050049,1629.310059,1607.089966,1608.900024,3632350000.0,1608.900024
107,ABBV,2013-06-06,0.0279890366783,0.0278940377062,0.0279444781486,0.0281627679774,4261300,0.0268401014193,0.419284,39.92185,0.644424,1609.290039,1622.560059,1598.22998,1622.560059,3547380000.0,1622.560059
108,ABBV,2013-06-07,0.0283128339485,0.0283421861201,0.0285014007611,0.0284864779541,5463200,0.0271486089236,0.455746,39.998747,0.047398,1625.27002,1644.400024,1625.27002,1643.380005,3371990000.0,1643.380005
109,ABBV,2013-06-10,0.0287078672656,0.0283806001217,0.0283179441241,0.028434683063,4702700,0.0270992466127,-0.072921,40.062806,0.113023,1644.670044,1648.689941,1639.26001,1642.810059,2978730000.0,1642.810059
110,ABBV,2013-06-11,0.028047320187,0.0282013388355,0.0282065580291,0.0282210357732,3574800,0.0268956332575,-0.30079,40.114708,0.023699,1638.640015,1640.130005,1622.920044,1626.130005,3435710000.0,1626.130005
111,ABBV,2013-06-12,0.0284358762635,0.0281693288747,0.0279903418165,0.0276901514113,3742600,0.0263896819254,-0.747422,40.159067,0.669946,1629.939941,1637.709961,1610.920044,1612.52002,3202550000.0,1612.52002
112,ABBV,2013-06-13,0.0274709591033,0.027657159899,0.026273703759,0.0279361722885,6096500,0.0266241476556,0.346367,40.212882,0.195971,1612.150024,1639.25,1608.069946,1636.359985,3378620000.0,1636.359985
113,ABBV,2013-06-14,0.0278336133411,0.0278492228648,0.0278461961459,0.0279750155434,4078500,0.0266611668503,0.054687,40.249186,0.188682,1635.52002,1640.800049,1623.959961,1626.72998,2939400000.0,1626.72998
114,ABBV,2013-06-17,0.0281056043432,0.0278492228648,0.0279641329767,0.0278455309053,3457700,0.0265377641194,-0.182298,40.287082,0.339078,1630.640015,1646.5,1630.339966,1639.040039,3137080000.0,1639.040039
115,ABBV,2013-06-18,0.0278271380433,0.0278876362262,0.0279313734011,0.0281886654229,3644900,0.0268647829132,0.483092,40.326331,0.152217,1639.77002,1654.189941,1639.77002,1651.810059,3120980000.0,1651.810059
116,ABBV,2013-06-19,0.028209218822,0.0280604941118,0.0281803491893,0.0278649554462,3663300,0.026556276086,-0.455745,40.342377,0.303528,1651.829956,1652.449951,1628.910034,1628.930054,3545060000.0,1628.930054
117,ABBV,2013-06-20,0.027619908438,0.0273882695702,0.0268044208078,0.0265830639383,7474900,0.0253345885084,-1.804751,40.303001,1.885875,1624.619995,1624.619995,1584.319946,1588.189941,4858850000.0,1588.189941
118,ABBV,2013-06-21,0.0269787885479,0.0273434547289,0.0269944308014,0.0275930377709,9825700,0.0262971288618,1.421923,40.292428,0.338166,1588.619995,1599.189941,1577.699951,1592.430054,5797280000.0,1592.430054
119,ABBV,2013-06-24,0.0272443023094,0.0271449909233,0.0270730547,0.0271204212048,6042400,0.0258467093678,-0.665387,40.270552,0.818521,1588.77002,1588.77002,1560.329956,1573.089966,4733660000.0,1573.089966
120,ABBV,2013-06-25,0.0272961111678,0.0273818680903,0.0272630646936,0.0275995132652,4686900,0.0263033004199,0.674504,40.292246,0.056514,1577.52002,1593.790039,1577.089966,1588.030029,3761170000.0,1588.030029
